2 0.315560
4 0.166348
8 0.035407
16 0.040552
32 0.049322
64 0.003341
128 0.012320
256 0.011592
512 0.006553
1024 0.002172
2048 0.002866
4096 0.006159
8192 0.005012
16384 0.001446
32768 0.000826
65536 0.001774
131072 0.001053
262144 0.000896
524288 0.000477
1048576 0.000099
2097152 0.000116
4194304 0.000116
8388608 0.000052
16777216 0.000095
33554432 0.000056
67108864 0.000086
134217728 0.000052
268435456 0.000029
536870912 0.000015
1073741824 0.0000142
