100 1189.227547 1024.000000 0.000022
1000 1057.059220 1024.000000 0.000342
10000 1042.852755 1024.000000 0.002098
100000 1025.322880 1024.000000 0.021689
1000000 1020.818159 1024.000000 0.193558
10000000 1023.136872 1024.000000 1.833326
100000000 1024.082782 1024.000000 18.551769
