100 1178.617696 1024.000000 0.000262 0.000270
1000 1142.816876 1024.000000 0.000269 0.000275
10000 982.491271 1024.000000 0.001276 0.001281
100000 1022.799828 1024.000000 0.012650 0.010356
1000000 1028.102002 1024.000000 0.260414 0.076764
10000000 1024.002864 1024.000000 2.764083 0.703049
100000000 1024.115913 1024.000000 29.715390 7.518632
