2 0.115713
4 0.028815
8 0.056357
16 0.076271
32 0.052310
64 0.049129
128 0.001668
256 0.006403
512 0.004917
1024 0.018522
2048 0.007461
4096 0.004076
8192 0.000980
16384 0.001716
32768 0.003397
65536 0.000603
131072 0.001096
262144 0.000422
524288 0.000110
1048576 0.000304
2097152 0.000251
4194304 0.000392
8388608 0.000234
16777216 0.000147
33554432 0.000001
67108864 0.000021
134217728 0.000005
268435456 0.000002
536870912 0.000003
1073741824 0.000006
