2 0.188633
4 0.122366
8 0.184404
16 0.145883
32 0.034019
64 0.033926
128 0.001057
256 0.009840
512 0.000541
1024 0.000608
2048 0.003119
4096 0.008465
8192 0.005875
16384 0.004799
32768 0.002165
65536 0.001396
131072 0.000730
262144 0.000065
524288 0.000254
1048576 0.000086
2097152 0.000049
4194304 0.000084
8388608 0.000073
16777216 0.000002
33554432 0.000046
67108864 0.000073
134217728 0.000066
268435456 0.000005
536870912 0.000027
1073741824 0.000003
