2 0.125650
4 0.326007
8 0.182031
16 0.129392
32 0.022571
64 0.013545
128 0.019530
256 0.026170
512 0.012791
1024 0.009022
2048 0.005288
4096 0.000497
8192 0.002550
16384 0.001230
32768 0.001136
65536 0.000463
131072 0.000190
262144 0.000271
524288 0.000273
1048576 0.000299
2097152 0.000408
4194304 0.000217
8388608 0.000140
16777216 0.000046
33554432 0.000055
67108864 0.000015
134217728 0.000003
268435456 0.000001
536870912 0.000003
1073741824 0.000003
