2 0.244758
4 0.074911
8 0.045102
16 0.020882
32 0.031574
64 0.012364
128 0.032803
256 0.026911
512 0.005890
1024 0.002997
2048 0.001592
4096 0.000385
8192 0.002451
16384 0.000854
32768 0.002386
65536 0.000952
131072 0.000720
262144 0.000305
524288 0.000037
1048576 0.000286
2097152 0.000383
4194304 0.000116
8388608 0.000022
16777216 0.000015
33554432 0.000043
67108864 0.000007
134217728 0.000034
268435456 0.000001
536870912 0.000006
1073741824 0.000015
