2 0.278408
4 0.074474
8 0.097733
16 0.103113
32 0.025345
64 0.007116
128 0.003793
256 0.000156
512 0.002986
1024 0.015344
2048 0.003792
4096 0.003179
8192 0.000417
16384 0.003348
32768 0.002035
65536 0.001544
131072 0.000880
262144 0.000016
524288 0.000319
1048576 0.000076
2097152 0.000051
4194304 0.000104
8388608 0.000051
16777216 0.000054
33554432 0.000025
67108864 0.000038
134217728 0.000031
268435456 0.000018
536870912 0.000014
1073741824 0.000006
