2 0.118309
4 0.036160
8 0.018476
16 0.049870
32 0.002604
64 0.010915
128 0.013434
256 0.008377
512 0.005954
1024 0.001576
2048 0.002267
4096 0.003243
8192 0.001911
16384 0.000344
32768 0.000228
65536 0.001431
131072 0.000734
262144 0.000783
524288 0.000682
1048576 0.000250
2097152 0.000167
4194304 0.000121
8388608 0.000104
16777216 0.000027
33554432 0.000036
67108864 0.000067
134217728 0.000029
268435456 0.000022
536870912 0.000014
1073741824 0.000018
